timestamp,angle_roll,angle_pitch,angle_yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,target_roll,target_pitch,target_yaw,target_wx,target_wy,target_wz,rudder1,rudder2,rudder3,rudder4
2026-01-25 22:49:03.678,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.421,0.172,-9.767,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.699,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.167,-9.757,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.720,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.416,0.182,-9.728,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.731,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.182,-9.767,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.752,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.431,0.167,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.773,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.794,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.416,0.182,-9.810,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.815,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.431,0.172,-9.819,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.835,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.431,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.856,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.421,0.182,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.877,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.898,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.416,0.172,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.908,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.167,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.929,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.431,0.167,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.950,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.416,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.971,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:03.992,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.416,0.172,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.013,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.431,0.167,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.034,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.055,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.076,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.187,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.087,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.107,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.128,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.149,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.170,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.431,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.191,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.211,-2.488,1.039,25.311,-0.000,-0.000,0.000,0.421,0.172,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.233,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.431,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.253,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.274,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.182,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.294,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.431,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.315,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.325,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.346,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.431,0.182,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.367,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.389,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.431,0.172,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.409,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.172,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.430,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.462,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.472,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.493,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.514,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.545,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.182,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.545,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.187,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.566,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.431,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.586,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.431,0.172,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.607,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.172,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.628,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.649,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.670,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.691,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.182,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.712,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.172,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.723,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.177,-9.800,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.744,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.426,0.182,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
2026-01-25 22:49:04.764,-2.491,1.040,25.311,-0.000,-0.000,0.000,0.421,0.182,-9.805,0.000,0.000,0.000,0.000,0.000,0.000,5.000,-5.000,0.000,-6.000
