timestamp,angle_roll,angle_pitch,angle_yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,target_roll,target_pitch,target_yaw,target_wx,target_wy,target_wz,rudder1,rudder2,rudder3,rudder4
2026-01-26 11:05:22.368,52.044,-29.607,-46.377,0.300,-0.030,0.111,-6.752,-4.843,-5.063,0.000,0.000,0.000,0.000,0.000,0.000,-1.008,-11.008,-5.028,-9.835
2026-01-26 11:05:22.378,52.612,-29.558,-46.734,0.282,-0.138,0.168,-6.704,-4.776,-4.996,0.000,0.000,0.000,0.000,0.000,0.000,-1.008,-11.008,-6.647,-8.216
2026-01-26 11:05:22.399,52.960,-29.495,-46.972,0.294,-0.138,0.211,-6.785,-4.852,-5.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.880,-10.880,-11.207,-11.667
2026-01-26 11:05:22.421,53.538,-29.309,-47.322,0.294,-0.074,0.233,-6.785,-4.852,-5.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.880,-10.880,-9.907,-12.967
2026-01-26 11:05:22.442,53.914,-29.169,-47.524,0.348,-0.038,0.233,-6.785,-4.747,-4.666,0.000,0.000,0.000,0.000,0.000,0.000,-1.967,-11.967,-10.099,-14.565
2026-01-26 11:05:22.462,54.575,-28.868,-47.822,0.397,0.001,0.259,-6.785,-4.747,-4.666,0.000,0.000,0.000,0.000,0.000,0.000,-2.947,-12.947,-10.376,-16.418
2026-01-26 11:05:22.473,54.919,-28.678,-47.966,0.349,0.039,0.259,-7.049,-4.670,-4.704,0.000,0.000,0.000,0.000,0.000,0.000,-1.988,-11.988,-9.566,-17.143
2026-01-26 11:05:22.493,55.402,-28.335,-48.168,0.283,0.060,0.270,-7.049,-4.670,-4.704,0.000,0.000,0.000,0.000,0.000,0.000,-0.667,-10.667,-9.246,-17.633
2026-01-26 11:05:22.514,55.715,-28.117,-48.294,0.322,0.072,0.270,-7.269,-4.589,-4.613,0.000,0.000,0.000,0.000,0.000,0.000,-1.434,-11.434,-9.332,-18.229
2026-01-26 11:05:22.546,56.271,-27.774,-48.507,0.372,0.072,0.229,-7.269,-4.589,-4.613,0.000,0.000,0.000,0.000,0.000,0.000,-2.436,-12.436,-9.076,-17.974
2026-01-26 11:05:22.556,56.529,-27.584,-48.624,0.271,0.069,0.229,-7.513,-4.426,-4.584,0.000,0.000,0.000,0.000,0.000,0.000,-0.412,-10.412,-7.776,-16.546
2026-01-26 11:05:22.577,56.973,-27.368,-48.832,0.301,0.036,0.149,-7.513,-4.426,-4.584,0.000,0.000,0.000,0.000,0.000,0.000,-0.433,-10.433,-6.562,-14.011
2026-01-26 11:05:22.587,57.264,-27.269,-48.974,0.301,-0.000,0.149,-7.460,-4.479,-4.177,0.000,0.000,0.000,0.000,0.000,0.000,-1.029,-11.029,-5.965,-11.965
2026-01-26 11:05:22.597,57.664,-27.165,-49.282,0.166,-0.048,0.154,-7.460,-4.479,-4.177,0.000,0.000,0.000,0.000,0.000,0.000,0.377,-9.623,-6.115,-10.197
2026-01-26 11:05:22.619,57.881,-27.101,-49.513,0.166,-0.089,0.154,-7.671,-4.398,-4.039,0.000,0.000,0.000,0.000,0.000,0.000,1.676,-8.324,-7.968,-10.389
2026-01-26 11:05:22.640,58.109,-26.970,-49.905,0.054,-0.080,0.152,-7.671,-4.398,-4.039,0.000,0.000,0.000,0.000,0.000,0.000,3.423,-6.577,-8.330,-11.135
2026-01-26 11:05:22.660,58.222,-26.889,-50.116,0.054,-0.050,0.152,-7.762,-4.340,-3.957,0.000,0.000,0.000,0.000,0.000,0.000,3.913,-6.087,-7.095,-11.092
2026-01-26 11:05:22.681,58.383,-26.735,-50.442,0.004,-0.029,0.161,-7.762,-4.340,-3.957,0.000,0.000,0.000,0.000,0.000,0.000,3.913,-6.087,-6.541,-11.390
2026-01-26 11:05:22.733,58.443,-26.625,-50.637,0.004,0.002,0.161,-7.785,-4.364,-3.828,0.000,0.000,0.000,0.000,0.000,0.000,4.915,-5.085,-6.392,-12.477
2026-01-26 11:05:22.743,58.245,-26.405,-50.855,-0.238,0.147,0.113,-7.785,-4.364,-3.828,0.000,0.000,0.000,0.000,0.000,0.000,8.196,-1.804,-5.156,-13.372
2026-01-26 11:05:22.753,57.977,-26.308,-50.917,-0.238,0.147,0.113,-7.647,-4.541,-3.570,0.000,0.000,0.000,0.000,0.000,0.000,9.751,-0.249,-1.577,-13.457
2026-01-26 11:05:22.753,57.250,-25.976,-50.799,-0.736,0.375,0.116,-7.647,-4.541,-3.570,0.000,0.000,0.000,0.000,0.000,0.000,14.119,4.119,1.832,-14.309
2026-01-26 11:05:22.795,56.365,-25.854,-50.683,-0.736,0.375,0.116,-7.728,-4.350,-3.144,0.000,0.000,0.000,0.000,0.000,0.000,19.722,9.722,2.855,-18.144
2026-01-26 11:05:22.795,54.522,-25.193,-50.291,-1.584,0.727,0.042,-7.728,-4.350,-3.144,0.000,0.000,0.000,0.000,0.000,0.000,30.502,20.502,3.430,-21.958
2026-01-26 11:05:22.816,52.696,-25.005,-49.883,-1.584,0.727,0.042,-7.135,-4.087,-4.986,0.000,0.000,0.000,0.000,0.000,0.000,35.000,25.000,12.868,-22.192
2026-01-26 11:05:22.847,50.062,-24.557,-48.742,-1.732,0.750,-0.566,-7.135,-4.087,-4.991,0.000,0.000,0.000,0.000,0.000,0.000,35.000,25.000,27.931,-10.581
2026-01-26 11:05:22.857,47.826,-24.785,-47.961,-1.732,0.750,-0.566,-6.757,-3.799,-5.225,0.000,0.000,0.000,0.000,0.000,0.000,35.000,25.000,30.000,1.627
2026-01-26 11:05:22.878,44.582,-24.700,-46.896,-2.644,0.468,-0.653,-6.757,-3.799,-6.345,0.000,0.000,0.000,0.000,0.000,0.000,35.000,25.000,30.000,7.422
2026-01-26 11:05:22.899,41.491,-25.111,-46.264,-2.644,0.468,-0.653,-5.991,-3.713,-7.092,0.000,0.000,0.000,0.000,0.000,0.000,35.000,25.000,30.000,10.767
2026-01-26 11:05:22.919,37.791,-25.292,-44.947,-2.780,0.364,-1.191,-5.991,-3.713,-7.111,0.000,0.000,0.000,0.000,0.000,0.000,35.000,25.000,30.000,22.549
2026-01-26 11:05:22.941,34.285,-26.011,-43.892,-2.780,0.364,-1.191,-4.780,-4.029,-7.192,0.000,0.000,0.000,0.000,0.000,0.000,35.000,25.000,30.000,24.000
