timestamp,angle_roll,angle_pitch,angle_yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,target_roll,target_pitch,target_yaw,target_wx,target_wy,target_wz,rudder1,rudder2,rudder3,rudder4
2026-01-26 12:44:47.086,-1.922,-10.348,-139.895,0.328,0.037,-0.012,0.459,-1.723,-9.857,0.000,0.000,0.000,0.000,0.000,0.000,-1.565,-11.565,1.223,-6.243
2026-01-26 12:44:50.914,-2.214,-10.313,-140.447,-0.131,0.040,0.108,0.349,-1.641,-8.714,0.000,0.000,0.000,0.000,0.000,0.000,9.559,-0.441,-8.078,-15.563
2026-01-26 12:44:50.935,-2.091,-10.284,-140.573,-0.058,0.043,0.108,0.105,-1.967,-9.580,0.000,0.000,0.000,0.000,0.000,0.000,6.166,-3.834,-3.447,-11.161
2026-01-26 12:44:50.957,-1.590,-10.221,-140.541,0.282,0.052,0.001,0.359,-1.861,-9.963,0.000,0.000,0.000,0.000,0.000,0.000,-1.483,-11.483,2.180,-5.367
2026-01-26 12:44:50.978,-1.477,-10.167,-140.585,0.250,0.062,0.001,-0.038,-1.651,-9.795,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-10.005,1.191,-7.276
2026-01-26 12:44:50.999,-1.550,-10.082,-140.753,-0.020,0.059,0.066,-0.196,-1.799,-9.747,0.000,0.000,0.000,0.000,0.000,0.000,5.027,-4.973,-0.416,-9.462
2026-01-26 12:44:51.020,-1.567,-10.067,-140.833,-0.034,0.046,0.066,0.211,-1.794,-9.738,0.000,0.000,0.000,0.000,0.000,0.000,5.675,-4.325,-1.724,-9.559
2026-01-26 12:44:51.040,-1.644,-10.059,-140.816,-0.060,0.016,-0.034,0.172,-1.680,-9.475,0.000,0.000,0.000,0.000,0.000,0.000,5.856,-4.144,-0.655,-7.177
2026-01-26 12:44:51.051,-1.700,-10.040,-140.740,-0.072,0.018,-0.053,0.139,-1.656,-9.666,0.000,0.000,0.000,0.000,0.000,0.000,6.449,-3.551,2.499,-4.238
2026-01-26 12:44:51.082,-1.738,-10.018,-140.612,-0.031,0.013,-0.021,0.301,-1.766,-9.963,0.000,0.000,0.000,0.000,0.000,0.000,5.458,-4.542,2.686,-4.425
2026-01-26 12:44:51.093,-1.808,-10.027,-140.575,-0.036,0.002,-0.007,0.474,-1.713,-9.599,0.000,0.000,0.000,0.000,0.000,0.000,5.728,-4.272,0.330,-5.734
2026-01-26 12:44:51.113,-1.974,-10.047,-140.509,-0.086,-0.010,-0.041,0.517,-1.684,-9.278,0.000,0.000,0.000,0.000,0.000,0.000,7.547,-2.453,-0.029,-5.374
2026-01-26 12:44:51.134,-1.982,-10.041,-140.439,-0.055,-0.005,-0.043,0.531,-1.785,-9.542,0.000,0.000,0.000,0.000,0.000,0.000,6.101,-3.899,1.629,-4.177
2026-01-26 12:44:51.154,-1.908,-10.016,-140.380,0.033,0.017,0.013,0.488,-1.847,-9.881,0.000,0.000,0.000,0.000,0.000,0.000,3.773,-6.227,2.005,-4.554
2026-01-26 12:44:51.185,-1.922,-10.007,-140.430,0.012,0.019,0.048,0.493,-1.660,-9.566,0.000,0.000,0.000,0.000,0.000,0.000,4.753,-5.247,-1.528,-8.307
2026-01-26 12:44:51.195,-1.946,-9.989,-140.548,0.003,0.018,0.015,0.421,-1.651,-9.384,0.000,0.000,0.000,0.000,0.000,0.000,6.233,-3.767,-1.644,-8.191
2026-01-26 12:44:51.216,-1.873,-9.970,-140.575,0.082,0.021,-0.003,0.321,-1.766,-9.652,0.000,0.000,0.000,0.000,0.000,0.000,3.362,-6.638,0.532,-6.319
2026-01-26 12:44:51.236,-1.749,-9.924,-140.614,0.076,0.033,0.023,0.234,-1.775,-9.814,0.000,0.000,0.000,0.000,0.000,0.000,2.657,-7.343,0.756,-6.543
2026-01-26 12:44:51.257,-1.728,-9.901,-140.667,0.020,0.033,0.032,0.325,-1.689,-9.589,0.000,0.000,0.000,0.000,0.000,0.000,4.603,-5.397,-0.619,-7.937
2026-01-26 12:44:51.278,-1.700,-9.861,-140.734,0.030,0.035,-0.001,0.364,-1.713,-9.393,0.000,0.000,0.000,0.000,0.000,0.000,5.140,-4.860,-0.682,-7.875
2026-01-26 12:44:51.299,-1.626,-9.821,-140.734,0.095,0.039,-0.012,0.412,-1.713,-9.556,0.000,0.000,0.000,0.000,0.000,0.000,3.108,-6.892,1.252,-6.314
2026-01-26 12:44:51.320,-1.447,-9.731,-140.751,0.123,0.065,0.019,0.383,-1.704,-9.743,0.000,0.000,0.000,0.000,0.000,0.000,2.418,-7.582,1.623,-6.686
2026-01-26 12:44:51.341,-1.354,-9.677,-140.821,0.100,0.071,0.060,0.325,-1.660,-9.738,0.000,0.000,0.000,0.000,0.000,0.000,2.999,-7.001,-0.974,-9.798
2026-01-26 12:44:51.351,-1.216,-9.610,-141.019,0.087,0.055,0.069,0.258,-1.665,-9.633,0.000,0.000,0.000,0.000,0.000,0.000,3.301,-6.699,-1.106,-9.666
2026-01-26 12:44:51.372,-1.116,-9.577,-141.136,0.110,0.047,0.047,0.163,-1.632,-9.580,0.000,0.000,0.000,0.000,0.000,0.000,2.806,-7.194,-0.956,-8.836
2026-01-26 12:44:51.393,-0.921,-9.523,-141.279,0.128,0.044,0.042,0.014,-1.656,-9.719,0.000,0.000,0.000,0.000,0.000,0.000,2.486,-7.514,-1.006,-8.786
2026-01-26 12:44:51.425,-0.814,-9.492,-141.359,0.108,0.040,0.043,0.000,-1.641,-9.743,0.000,0.000,0.000,0.000,0.000,0.000,2.840,-7.160,-0.925,-8.527
2026-01-26 12:44:51.435,-0.695,-9.453,-141.468,0.076,0.032,0.029,-0.048,-1.589,-9.719,0.000,0.000,0.000,0.000,0.000,0.000,3.166,-6.834,-0.982,-8.469
2026-01-26 12:44:51.456,-0.645,-9.439,-141.510,0.054,0.019,0.010,-0.110,-1.593,-9.790,0.000,0.000,0.000,0.000,0.000,0.000,3.929,-6.071,-0.016,-6.793
2026-01-26 12:44:51.487,-0.607,-9.438,-141.513,0.024,0.001,-0.005,-0.005,-1.637,-9.690,0.000,0.000,0.000,0.000,0.000,0.000,4.141,-5.859,-0.164,-6.646
2026-01-26 12:44:51.497,-0.610,-9.449,-141.486,0.004,-0.006,-0.021,-0.005,-1.675,-9.599,0.000,0.000,0.000,0.000,0.000,0.000,4.927,-5.073,0.725,-5.021
2026-01-26 12:44:51.518,-0.639,-9.451,-141.409,-0.016,0.002,-0.023,0.086,-1.637,-9.628,0.000,0.000,0.000,0.000,0.000,0.000,5.094,-4.906,0.693,-4.988
2026-01-26 12:44:51.538,-0.673,-9.441,-141.370,-0.032,0.012,-0.008,0.148,-1.656,-9.723,0.000,0.000,0.000,0.000,0.000,0.000,5.646,-4.354,0.555,-5.916
2026-01-26 12:44:51.559,-0.744,-9.427,-141.350,-0.051,0.012,0.002,0.239,-1.598,-9.666,0.000,0.000,0.000,0.000,0.000,0.000,5.801,-4.199,0.618,-5.979
2026-01-26 12:44:51.591,-0.797,-9.420,-141.352,-0.060,0.009,0.002,0.167,-1.608,-9.609,0.000,0.000,0.000,0.000,0.000,0.000,6.200,-3.800,0.123,-6.250
2026-01-26 12:44:51.591,-0.831,-9.415,-141.362,-0.035,0.009,0.003,0.206,-1.617,-9.609,0.000,0.000,0.000,0.000,0.000,0.000,5.700,-4.300,0.066,-6.279
2026-01-26 12:44:51.611,-0.835,-9.417,-141.376,-0.014,0.002,0.006,0.167,-1.646,-9.652,0.000,0.000,0.000,0.000,0.000,0.000,5.273,-4.727,-0.191,-6.277
2026-01-26 12:44:51.632,-0.862,-9.429,-141.410,-0.026,-0.008,0.011,0.091,-1.641,-9.652,0.000,0.000,0.000,0.000,0.000,0.000,5.523,-4.477,-0.613,-6.281
2026-01-26 12:44:51.653,-0.865,-9.432,-141.435,-0.010,-0.002,0.013,0.110,-1.617,-9.700,0.000,0.000,0.000,0.000,0.000,0.000,5.210,-4.790,-0.573,-6.492
2026-01-26 12:44:51.684,-0.887,-9.423,-141.446,-0.010,0.008,0.005,0.077,-1.608,-9.700,0.000,0.000,0.000,0.000,0.000,0.000,5.194,-4.806,-0.025,-6.358
2026-01-26 12:44:51.694,-0.921,-9.427,-141.453,-0.037,0.001,0.003,0.091,-1.632,-9.656,0.000,0.000,0.000,0.000,0.000,0.000,5.736,-4.264,-0.103,-6.153
2026-01-26 12:44:51.715,-0.973,-9.453,-141.429,-0.040,-0.015,-0.004,0.120,-1.637,-9.656,0.000,0.000,0.000,0.000,0.000,0.000,5.802,-4.198,-0.152,-5.550
2026-01-26 12:44:51.736,-0.986,-9.472,-141.394,-0.020,-0.020,-0.019,0.134,-1.632,-9.642,0.000,0.000,0.000,0.000,0.000,0.000,5.408,-4.592,0.352,-4.861
2026-01-26 12:44:51.757,-1.028,-9.481,-141.330,-0.020,-0.010,-0.023,0.191,-1.637,-9.642,0.000,0.000,0.000,0.000,0.000,0.000,5.405,-4.595,0.721,-4.889
2026-01-26 12:44:51.789,-1.068,-9.482,-141.305,-0.039,-0.002,-0.014,0.263,-1.627,-9.637,0.000,0.000,0.000,0.000,0.000,0.000,5.772,-4.228,0.504,-5.396
2026-01-26 12:44:51.800,-1.116,-9.492,-141.259,-0.038,-0.004,-0.015,0.254,-1.632,-9.637,0.000,0.000,0.000,0.000,0.000,0.000,5.768,-4.232,0.515,-5.322
2026-01-26 12:44:51.820,-1.121,-9.498,-141.232,-0.010,-0.007,-0.018,0.239,-1.646,-9.633,0.000,0.000,0.000,0.000,0.000,0.000,5.192,-4.808,0.555,-5.149
2026-01-26 12:44:51.841,-1.123,-9.498,-141.215,0.003,-0.003,-0.010,0.215,-1.675,-9.633,0.000,0.000,0.000,0.000,0.000,0.000,4.945,-5.055,0.329,-5.562
2026-01-26 12:44:51.852,-1.138,-9.493,-141.223,-0.011,0.006,0.003,0.211,-1.641,-9.633,0.000,0.000,0.000,0.000,0.000,0.000,5.227,-4.773,0.007,-6.220
2026-01-26 12:44:51.873,-1.161,-9.477,-141.242,-0.019,0.012,0.006,0.196,-1.617,-9.633,0.000,0.000,0.000,0.000,0.000,0.000,5.385,-4.615,-0.016,-6.496
2026-01-26 12:44:51.904,-1.163,-9.465,-141.249,-0.009,0.015,0.003,0.206,-1.617,-9.685,0.000,0.000,0.000,0.000,0.000,0.000,5.176,-4.824,0.193,-6.406
2026-01-26 12:44:51.915,-1.136,-9.460,-141.244,0.017,0.008,-0.003,0.153,-1.627,-9.685,0.000,0.000,0.000,0.000,0.000,0.000,4.659,-5.341,0.272,-6.059
2026-01-26 12:44:51.935,-1.123,-9.464,-141.248,0.016,-0.001,0.002,0.172,-1.641,-9.680,0.000,0.000,0.000,0.000,0.000,0.000,4.677,-5.323,-0.107,-6.063
2026-01-26 12:44:51.956,-1.156,-9.478,-141.267,-0.019,-0.007,0.009,0.182,-1.665,-9.680,0.000,0.000,0.000,0.000,0.000,0.000,5.401,-4.599,-0.476,-6.206
2026-01-26 12:44:51.977,-1.186,-9.479,-141.265,-0.030,-0.002,0.001,0.206,-1.646,-9.585,0.000,0.000,0.000,0.000,0.000,0.000,5.592,-4.408,-0.092,-5.993
2026-01-26 12:44:51.998,-1.198,-9.464,-141.239,-0.006,0.009,-0.009,0.201,-1.665,-9.585,0.000,0.000,0.000,0.000,0.000,0.000,5.122,-4.878,0.547,-5.822
2026-01-26 12:44:52.019,-1.214,-9.447,-141.234,-0.018,0.019,-0.002,0.234,-1.593,-9.642,0.000,0.000,0.000,0.000,0.000,0.000,5.352,-4.648,0.466,-6.295
2026-01-26 12:44:52.040,-1.247,-9.417,-141.247,-0.030,0.022,0.008,0.230,-1.613,-9.642,0.000,0.000,0.000,0.000,0.000,0.000,5.608,-4.392,0.121,-6.760
2026-01-26 12:44:52.061,-1.254,-9.403,-141.247,-0.012,0.021,0.000,0.215,-1.632,-9.656,0.000,0.000,0.000,0.000,0.000,0.000,5.231,-4.769,0.413,-6.413
2026-01-26 12:44:52.071,-1.196,-9.394,-141.234,0.035,0.010,-0.003,0.196,-1.603,-9.656,0.000,0.000,0.000,0.000,0.000,0.000,4.285,-5.715,0.325,-6.069
2026-01-26 12:44:52.092,-1.156,-9.393,-141.223,0.044,0.005,-0.007,0.191,-1.593,-9.618,0.000,0.000,0.000,0.000,0.000,0.000,4.122,-5.878,0.375,-5.821
2026-01-26 12:44:52.113,-1.103,-9.379,-141.213,0.040,0.010,-0.004,0.177,-1.641,-9.618,0.000,0.000,0.000,0.000,0.000,0.000,4.202,-5.798,0.342,-6.059
2026-01-26 12:44:52.133,-1.065,-9.366,-141.213,0.044,0.014,-0.004,0.153,-1.680,-9.719,0.000,0.000,0.000,0.000,0.000,0.000,4.113,-5.887,0.423,-6.124
2026-01-26 12:44:52.154,-1.059,-9.356,-141.239,0.012,0.012,0.009,0.187,-1.632,-9.719,0.000,0.000,0.000,0.000,0.000,0.000,4.770,-5.230,-0.108,-6.585
2026-01-26 12:44:52.174,-1.075,-9.351,-141.253,-0.012,0.010,0.009,0.158,-1.579,-9.618,0.000,0.000,0.000,0.000,0.000,0.000,5.243,-4.757,-0.137,-6.545
2026-01-26 12:44:52.195,-1.057,-9.331,-141.252,0.011,0.014,0.000,0.187,-1.584,-9.618,0.000,0.000,0.000,0.000,0.000,0.000,4.780,-5.220,0.285,-6.291
2026-01-26 12:44:52.216,-1.043,-9.324,-141.250,0.014,0.013,0.000,0.134,-1.613,-9.728,0.000,0.000,0.000,0.000,0.000,0.000,4.723,-5.277,0.263,-6.263
2026-01-26 12:44:52.237,-1.061,-9.325,-141.267,-0.009,0.002,0.000,0.148,-1.589,-9.728,0.000,0.000,0.000,0.000,0.000,0.000,5.197,-4.803,0.058,-6.000
2026-01-26 12:44:52.258,-1.070,-9.330,-141.266,-0.013,-0.002,0.000,0.144,-1.598,-9.642,0.000,0.000,0.000,0.000,0.000,0.000,5.255,-4.745,-0.040,-5.960
2026-01-26 12:44:52.278,-1.092,-9.334,-141.241,-0.008,-0.001,-0.007,0.158,-1.637,-9.642,0.000,0.000,0.000,0.000,0.000,0.000,5.161,-4.839,0.262,-5.692
2026-01-26 12:44:52.320,-1.115,-9.333,-141.228,-0.022,-0.000,-0.007,0.239,-1.593,-9.623,0.000,0.000,0.000,0.000,0.000,0.000,5.440,-4.560,0.292,-5.696
2026-01-26 12:44:52.320,-1.161,-9.332,-141.210,-0.018,0.002,-0.010,0.244,-1.598,-9.623,0.000,0.000,0.000,0.000,0.000,0.000,5.317,-4.683,0.437,-5.638
2026-01-26 12:44:52.331,-1.165,-9.328,-141.194,-0.006,0.004,-0.010,0.234,-1.622,-9.680,0.000,0.000,0.000,0.000,0.000,0.000,5.121,-4.879,0.473,-5.706
2026-01-26 12:44:52.351,-1.155,-9.323,-141.196,-0.001,0.003,0.011,0.215,-1.617,-9.680,0.000,0.000,0.000,0.000,0.000,0.000,5.039,-4.961,-0.455,-6.589
2026-01-26 12:44:52.372,-1.160,-9.321,-141.218,-0.007,0.006,0.011,0.230,-1.593,-9.609,0.000,0.000,0.000,0.000,0.000,0.000,5.133,-4.867,-0.319,-6.576
2026-01-26 12:44:52.392,-1.168,-9.307,-141.244,0.001,0.011,0.001,0.196,-1.574,-9.609,0.000,0.000,0.000,0.000,0.000,0.000,4.955,-5.045,0.223,-6.223
2026-01-26 12:44:52.413,-1.156,-9.296,-141.252,0.010,0.012,0.001,0.153,-1.617,-9.723,0.000,0.000,0.000,0.000,0.000,0.000,4.804,-5.196,0.188,-6.274
2026-01-26 12:44:52.434,-1.149,-9.298,-141.257,0.002,0.003,0.003,0.129,-1.617,-9.723,0.000,0.000,0.000,0.000,0.000,0.000,4.971,-5.029,-0.046,-6.172
